11000, 0.000901, -11.200000
12000, 0.000764, -11.200000
13000, 0.000700, -11.333333
14000, 0.000666, -11.333333
15000, 0.000632, -11.333333
16000, 0.000607, -11.571429
17000, 0.000585, -11.571429
18000, 0.000571, -11.571429
19000, 0.000561, -10.500000
20000, 0.000556, -10.500000
21000, 0.000553, -10.222222
22000, 0.000546, -10.222222
23000, 0.000540, -10.200000
24000, 0.000539, -10.200000
25000, 0.000538, -10.200000
26000, 0.000536, -9.300000
27000, 0.000531, -9.300000
28000, 0.000529, -9.600000
29000, 0.000527, -9.600000
30000, 0.000531, -9.300000
31000, 0.000531, -9.300000
32000, 0.000526, -9.300000
33000, 0.000523, -9.000000
34000, 0.000523, -9.000000
35000, 0.000519, -8.700000
36000, 0.000520, -8.700000
37000, 0.000521, -9.100000
38000, 0.000522, -9.900000
39000, 0.000522, -9.900000
40000, 0.000524, -10.700000
41000, 0.000524, -10.700000
42000, 0.000522, -11.200000
43000, 0.000525, -12.100000
44000, 0.000525, -12.100000
45000, 0.000528, -13.300000
46000, 0.000529, -13.300000
47000, 0.000530, -13.300000
48000, 0.000531, -13.300000
49000, 0.000531, -13.300000
50000, 0.000532, -13.200000
51000, 0.000550, -13.200000
52000, 0.000561, -13.500000
53000, 0.000571, -13.500000
54000, 0.000577, -14.100000
55000, 0.000585, -14.100000
56000, 0.000591, -13.800000
57000, 0.000597, -13.800000
58000, 0.000600, -13.800000
59000, 0.000604, -12.600000
60000, 0.000611, -13.300000
61000, 0.000615, -13.300000
62000, 0.000618, -13.300000
63000, 0.000620, -13.600000
64000, 0.000622, -13.600000
65000, 0.000623, -12.900000
66000, 0.000625, -12.900000
67000, 0.000628, -11.800000
68000, 0.000629, -11.800000
69000, 0.000630, -11.800000
70000, 0.000632, -12.000000
71000, 0.000635, -12.000000
72000, 0.000636, -11.600000
73000, 0.000637, -11.600000
74000, 0.000638, -11.600000
75000, 0.000639, -11.000000
76000, 0.000641, -11.000000
77000, 0.000642, -11.000000
78000, 0.000642, -9.900000
79000, 0.000642, -9.900000
80000, 0.000642, -9.900000
81000, 0.000643, -8.300000
82000, 0.000643, -8.300000
83000, 0.000643, -8.300000
84000, 0.000644, -8.300000
85000, 0.000646, -8.300000
86000, 0.000646, -7.100000
87000, 0.000646, -7.100000
88000, 0.000647, -7.100000
89000, 0.000647, -6.200000
90000, 0.000648, -6.200000
91000, 0.000648, -5.400000
92000, 0.000648, -5.400000
93000, 0.000649, -5.400000
94000, 0.000649, -5.700000
95000, 0.000650, -5.700000
96000, 0.000649, -5.700000
97000, 0.000651, -5.100000
98000, 0.000652, -5.100000
99000, 0.000652, -5.800000
100000, 0.000652, -5.800000
101000, 0.000663, -6.300000
102000, 0.000670, -6.300000
103000, 0.000676, -7.000000
104000, 0.000681, -7.000000
105000, 0.000686, -8.700000
106000, 0.000690, -8.700000
107000, 0.000694, -8.700000
108000, 0.000698, -8.900000
109000, 0.000702, -8.900000
110000, 0.000705, -9.100000
111000, 0.000710, -9.100000
112000, 0.000714, -9.600000
113000, 0.000718, -9.600000
114000, 0.000721, -9.600000
115000, 0.000724, -10.300000
116000, 0.000726, -10.300000
117000, 0.000730, -10.800000
118000, 0.000732, -10.800000
119000, 0.000735, -11.400000
120000, 0.000737, -11.400000
121000, 0.000739, -11.400000
122000, 0.000742, -10.700000
123000, 0.000744, -10.700000
124000, 0.000747, -10.400000
125000, 0.000749, -10.400000
126000, 0.000751, -10.800000
127000, 0.000754, -10.800000
128000, 0.000757, -10.800000
129000, 0.000759, -10.200000
130000, 0.000762, -10.200000
131000, 0.000764, -10.200000
132000, 0.000766, -10.200000
133000, 0.000767, -10.200000
134000, 0.000770, -10.700000
135000, 0.000772, -10.700000
136000, 0.000773, -11.000000
137000, 0.000775, -11.300000
138000, 0.000776, -11.300000
139000, 0.000777, -11.300000
140000, 0.000779, -10.500000
141000, 0.000780, -10.500000
142000, 0.000781, -10.500000
143000, 0.000783, -10.200000
144000, 0.000784, -10.200000
145000, 0.000786, -10.200000
146000, 0.000786, -9.900000
147000, 0.000788, -10.700000
148000, 0.000789, -10.700000
149000, 0.000790, -10.700000
150000, 0.000791, -9.800000
151000, 0.000801, -9.800000
152000, 0.000808, -9.800000
153000, 0.000813, -10.100000
154000, 0.000819, -10.100000
155000, 0.000823, -10.200000
156000, 0.000828, -10.200000
157000, 0.000833, -10.100000
158000, 0.000837, -10.100000
159000, 0.000841, -10.000000
160000, 0.000844, -10.000000
161000, 0.000848, -10.000000
162000, 0.000852, -9.100000
163000, 0.000855, -9.100000
164000, 0.000858, -9.700000
165000, 0.000861, -9.700000
166000, 0.000864, -9.700000
167000, 0.000867, -9.700000
168000, 0.000870, -8.900000
169000, 0.000872, -8.900000
170000, 0.000875, -9.700000
171000, 0.000878, -9.700000
172000, 0.000881, -9.700000
173000, 0.000883, -9.000000
174000, 0.000886, -9.000000
175000, 0.000889, -9.000000
176000, 0.000891, -9.000000
177000, 0.000893, -9.000000
178000, 0.000895, -9.300000
179000, 0.000898, -9.300000
180000, 0.000900, -9.100000
181000, 0.000902, -9.100000
182000, 0.000904, -9.100000
183000, 0.000906, -9.100000
184000, 0.000908, -9.100000
185000, 0.000910, -8.600000
186000, 0.000912, -8.600000
